date,symbol,past5,liq20,close,vs200,mom12_1,max1d,fwd1,fwd3,fwd5,fwd10,fwd20,ex1,ex3,ex5,ex10,ex20
2022-01-03,NBCC,11.323001096395814,161445632.0,31.133333206176758,-0.46358044834908796,42.37856538817757,3.694872965127294,-1.6059957239040523,7.494648753681421,8.77943798113967,12.633830169064408,0.428271244336087,-2.079132842841602,6.697993180944151,6.359139149991856,7.44917514218665,0.46113245322227975
2022-01-03,POONAWALLA,11.293165216639412,758420608.0,220.75,,,9.977267140430435,4.552662764103199,12.910532276330699,30.73612960521659,30.419023282665634,27.701016487648644,4.079525645165649,12.113876703593428,28.315830774068775,25.234368255787878,27.733877696534837
2022-01-03,PRECAM,11.55556007667824,65476914.0,150.60000610351562,75.45239961727783,225.60978064728735,3.862073174838354,-2.6228499647710457,-4.150066232868566,11.653377876296812,20.783523588607665,14.276227841067858,-3.095987083708595,-4.946721805605836,9.233079045148997,15.598868561729907,14.30908904995405
2022-01-03,TEAMLEASE,11.116274543166927,132623504.0,4186.75,6.12897874157976,59.81827267272904,3.476292260674052,0.32841702991579513,-4.068790772227859,-1.5166895563384464,0.6520524198363908,5.28452857228161,-0.14472008902175454,-4.86544634496513,-3.9369883874862612,-4.532602607041367,5.317389781167803
2022-01-03,TIINDIA,10.1577782597285,139226048.0,1888.5999755859375,41.652948855698725,103.68957544248487,7.624796161087732,4.580112311669571,-4.503331984393666,-4.807790317250316,-4.580112311669571,-10.687809922443403,4.106975192732021,-5.299987557130937,-7.22808914839813,-9.76476733854733,-10.65494871355721
2022-01-04,AAVAS,11.271732147456115,103709044.0,2771.0,9.084921879267704,57.286394193694726,5.4674823302723885,5.636952406058282,2.0281469206739455,4.797905130706415,3.3309292251217926,15.330207464024713,5.400362222947548,1.404688225045434,2.8318548899939735,0.7508736307483379,14.259319537866954
2022-01-04,AUBANK,11.134778576876258,908386496.0,547.9500122070312,-3.5252351216447986,31.98773757724711,3.18448799826061,6.7022492504410724,11.415272634273709,18.51446481375394,14.818872232518832,27.456886368347575,6.465659067330338,10.791813938645198,16.548414573041498,12.238816638145376,26.385998442189816
2022-01-04,BORORENEW,10.843670254145588,376669744.0,660.8499755859375,,101.92890271242882,4.997999552588106,-2.0125578095355756,1.1273378954770763,-1.7855773971250266,-6.098205232925535,1.1349020620527561,-2.2491479926463103,0.5038791998485648,-3.751627637837468,-8.67826082729899,0.06401413589499683
2022-01-04,ECLERX,11.602135121813074,145852160.0,1390.199951171875,,129.48781506290078,7.180812724143681,1.231837189000351,-2.591346828445984,1.8990091599275782,1.327152488146388,-10.376205227054125,0.9952470058896163,-3.2148055240744955,-0.06704108078486315,-1.2529031062270666,-11.447093153211885
2022-01-04,EIDPARRY,11.240699053558467,53910962.0,500.75,18.831288605768393,41.94370196783088,9.861784425375685,-3.9440838741887196,-4.932603536102098,-3.3749363747347716,0.3195219377964298,-5.681480221074642,-4.180674057299454,-5.55606223173061,-5.340986615447213,-2.260533656577025,-6.752368147232401
2022-01-04,GRAVITA,11.247158193981788,193220960.0,212.0,88.68652282573689,178.7292979895307,9.865162466254684,-4.0251533940153355,4.528297568267248,0.015719431751182178,4.544031395102444,20.518867924528305,-4.26174357712607,3.904838872638736,-1.9503308089612592,1.963975800728989,19.447979998370545
2022-01-04,GREAVESCOT,10.328815466370344,181038328.0,154.35000610351562,8.150342365149355,71.9349119130797,12.980427808220352,5.0534418429097006,13.34628443805248,54.227401126313104,47.975370822665695,38.2248122234808,4.816851659798966,12.722825742423968,52.26135088560066,45.39531522829224,37.15392429732304
2022-01-04,HGS,10.596862466003355,57970484.0,1817.300048828125,,146.9655544274451,9.750283879737175,-1.1913291053958552,-21.404010741488634,-17.208225898519558,-21.98866928518104,-28.435040230875643,-1.42791928850659,-22.027469437117144,-19.174276139232,-24.568724879554495,-29.505928157033402
2022-01-04,HIMATSEIDE,10.55641053692009,50984042.0,251.35000610351562,,48.374418309762255,6.465133937283274,-0.5172082833459046,3.501089150300074,6.465088364989979,2.466672583608265,-11.219419742292501,-0.7537984664566393,2.8776304546715625,4.499038124277538,-0.11338301076518986,-12.29030766845026
2022-01-04,ICIL,11.759883871894704,81342380.0,272.75,27.743828448741368,84.03043445513832,6.9398144428370445,-3.1347342962305236,-3.849679193400546,-0.6782790480350576,-5.206237289470672,-11.090742438130153,-3.3713244793412582,-4.473137889029058,-2.6443292887474987,-7.786292883844126,-12.161630364287912
2022-01-04,IDEA,10.909090909090914,5242704640.0,15.25,55.453618794151936,45.631065264376566,9.642859867640908,-0.9836040559362158,-0.9836040559362158,-22.62294956895171,-20.98360530665664,-25.245904140785093,-1.2201942390469505,-1.6070627515647273,-24.588999809664152,-23.563660901030094,-26.316792066942853
2022-01-04,IDFC,10.150043857233214,353324000.0,62.400001525878906,16.517366017301384,33.33332995600078,13.105923046804824,-1.0416690865132971,-2.3237191145549896,0.7211489378819325,0.3205079220378604,8.333328238919368,-1.2782592696240318,-2.947177810183501,-1.244901302830509,-2.2595476723355943,7.262440312761608
2022-01-04,LATENTVIEW,10.443682672835308,687806048.0,545.1500244140625,,,9.086305824337826,1.3299091397441343,-0.43108071463806574,8.447213744962067,5.191229299381606,-5.053663687851118,1.0933189566333996,-1.0545394102665773,6.481163504249626,2.611173705008151,-6.124551614008877
2022-01-04,VARROC,10.982832923233566,108408032.0,365.29998779296875,8.52176228145396,-27.76088626512603,7.251902891025286,2.1899809108490764,1.5466807015785067,8.171367944428432,21.502880080867826,15.562553518544053,1.9533907277383418,0.9232220059499952,6.205317703715991,18.92282448649437,14.491665592386294
2022-01-04,VTL,11.013400871976087,446097072.0,512.5599975585938,52.165957806369455,76.8289946440346,7.410279911643292,-2.214370149835976,0.0448689850642614,0.7491858267830942,5.421800015551725,-4.586782011395152,-2.4509603329467105,-0.5785897105642501,-1.2168644139293472,2.8417444211782708,-5.657669937552911
2022-01-04,WOCKPHARMA,11.339945966892028,166262208.0,437.8999938964844,-11.368342214928951,-15.950562362852017,6.0675759773848315,-0.31970630646214193,-2.763189374781305,-3.528198653755943,-4.590090519221857,-9.225849385609852,-0.5562964895728766,-3.3866480704098167,-5.4942488944683845,-7.170146113595312,-10.296737311767611
2022-01-05,ALKYLAMINE,10.030239666118712,116845444.0,3657.35009765625,0.7700919927349448,67.9722240735275,6.636810703940177,1.6514662455326956,0.08338837152763734,1.9946121980125353,-3.335748472047606,-14.757952768751604,1.6059049578832587,-1.5692104523430463,-0.33913178824999557,-5.76894929410082,-15.270905245423592
2022-01-05,BAJAJFINSV,10.70432151157872,4109186688.0,1798.840087890625,25.277108537835822,90.91243185076468,4.977702359987912,-0.010565890644864684,-1.0540103628518205,-0.2951934765906161,0.49420816826815095,-9.118662213022743,-0.05612717829430161,-2.7066091867225044,-2.628937462853147,-1.9389926537850632,-9.63161468969473
2022-01-05,BAJAJHIND,11.409401385656825,63242198.0,16.600000381469727,,128.6885250386805,4.966887291740596,4.819272401665553,3.6144600462750365,-4.216871968996161,-2.710847907219216,1.2048123553905166,4.773711114016116,1.9618612224043528,-6.550615955258692,-5.144048729272431,0.6918598787185284
2022-01-05,BAJFINANCE,10.983626260117084,8789016576.0,767.0799560546875,18.120345177323482,33.1636777557818,4.46411123609618,1.0096804239519974,0.7887116304331698,1.3518872537981563,-1.2906038413289522,-7.302361790468659,0.9641191363025605,-0.8638871934375139,-0.9818567324643745,-3.7238046633821664,-7.815314267140647
2022-01-05,CHAMBLFERT,10.422027628381336,556682752.0,429.1000061035156,36.650503953381495,71.52389452110953,5.365256256234652,-0.5243532901412329,0.8622655877009056,5.709624714871153,12.526217486707147,-5.127009948047578,-0.5699145777906698,-0.7903332361697781,3.3758807286086223,10.093016664653932,-5.639962424719567
2022-01-05,EKC,10.413790297234193,142884120.0,240.14999389648438,,186.0133306067866,4.992333519499237,4.996877078902839,15.740170423173282,9.077667651302823,1.9362936803895225,5.121800276646971,4.9513157912534025,14.0875715993026,6.743923665040292,-0.49690714166369165,4.608847799974982
2022-01-05,HEG,11.390205408033482,284520560.0,364.9700012207031,-13.359003124798551,89.70807945345433,12.699532014118287,-1.9618060767080947,-0.23015489905502395,3.2386159868226905,-4.616819477534584,-14.710798767523647,-2.0073673643575316,-1.8827537229257076,0.9048720005601596,-7.050020299587798,-15.223751244195634
2022-01-05,HIMATSEIDE,10.34863032507145,50984042.0,250.0500030517578,,48.68940973196252,6.465133937283274,0.37992279010112817,8.218357448891611,5.478902931829377,2.6994539727374978,-12.017597554493042,0.3343615024516913,6.565758625020927,3.145158945566846,0.26625315068428357,-12.53055003116503
2022-01-05,NH,10.918815523342706,132025768.0,653.7000122070312,31.08961834953048,27.018595499454356,4.904859844412401,-2.6311781988438865,0.23710995319330408,-3.3042735532721523,-2.294630521629759,-1.6903759502254867,-2.6767394864933234,-1.4154888706773796,-5.638017539534683,-4.727831343682974,-2.2033284268974747
2022-01-05,PAISALO,10.458659673180804,51158304.0,36.30500030517578,-3.4876238921666136,31.399267846411405,10.291320189906749,-3.7666996107443174,-3.677176899189649,-4.055914708812669,5.915160629172345,2.0727239638639317,-3.8122608983937543,-5.329775723060333,-6.3896586950752,3.4819598071191304,1.5597714871919435
2022-01-05,TRIGYN,10.737837427639318,111366540.0,176.35000610351562,53.68426616111854,28.799524062956074,9.993942695347148,9.980147567670361,20.04535844698325,6.57782276339558,8.36404847717549,4.479724197938029,9.934586280020923,18.392759623112568,4.2440787771330495,5.930847655122276,3.9667717212660403
2022-01-06,ABCAPITAL,10.0000050442278,514396288.0,133.10000610351562,15.102568395097071,39.94117288028494,4.560130311781152,-0.2253967227653586,1.9534115142748165,0.22538525861182102,-4.01953858616263,-7.0999279821874595,-0.5603981330944766,0.27429118055304613,-2.7688080238162875,-6.426084022726295,-7.012854292943567
2022-01-06,ALKYLAMINE,11.748177255976412,129868984.0,3717.75,2.2859615733441307,70.11710297546291,6.636810703940177,-1.795440790800884,-1.2803469210207807,1.1028175643870597,-3.1699306746351907,-16.548987963149752,-2.130442201130002,-2.959467254742551,-1.8913757180410489,-5.576476111198856,-16.461914273905858
2022-01-06,ASTERDM,10.274963820549932,72849040.0,190.5,8.872385256880545,16.189321589755078,6.8061349780988545,-1.4960661960711996,-3.4908104443487575,-3.8057742782152237,4.251971707882207,-2.519686641342689,-1.8310676064003175,-5.169930778070528,-6.799967560643332,1.8454262713185425,-2.4326129520987965
2022-01-06,AUBANK,11.856047935662083,1343741312.0,583.5250244140625,2.7669995832136918,36.07787759723353,6.7022492504410724,4.622762427887994,11.289147379094388,12.111732117047747,7.45469314596745,15.15358966511493,4.287761017558876,9.610027045372618,9.117538834619639,5.048147709403786,15.240663354358823
2022-01-06,BAJAJFINSV,11.250623562747798,4151586816.0,1798.6500244140625,24.895878909131763,97.85491705376373,4.977702359987912,-1.27651075116626,-1.039672698321581,1.3259931205186426,-4.04498518141827,-9.900484853922498,-1.6115121614953778,-2.7187930320433513,-1.668200161909466,-6.451530617981935,-9.813411164678605
2022-01-06,CAMLINFINE,11.245605129240932,78700936.0,94.96666717529297,-14.688721260294212,12.127401109773196,7.098207566451498,1.053001047361346,14.075116142066136,12.88171709739272,11.23200849393422,0.8073045520652355,0.717999637032228,12.395995808344367,9.887523814964611,8.825463057370555,0.8943782413091281
2022-01-06,CHAMBLFERT,10.197495644144649,620157536.0,426.8500061035156,35.50041038243486,80.19758239143111,5.365256256234652,-0.8668178878118549,-0.22256347509594931,5.7748608513564115,11.772285177808772,-7.00480109381404,-1.2018192981409728,-1.9016838088177197,2.780667568928303,9.365739741245108,-6.917727404570147
2022-01-06,CHOLAFIN,11.04777095703291,977345984.0,564.9000244140625,1.927772853199139,46.56262952651502,4.019780733948752,1.7613649746599958,2.54026818299784,4.337050618011995,14.914143451735118,19.614087980947616,1.4263635643308779,0.8611478492760698,1.3428573355838864,12.507598015171453,19.70116167019151
2022-01-06,EICHERMOT,10.174028249657807,1343784384.0,2817.14990234375,7.407272330509929,-1.0016142278937878,4.896028059170976,0.2573522975816145,-0.8093216718262464,0.551978040472334,-2.9586588007362136,-6.593543348384257,-0.07764911274750352,-2.4884420055480168,-2.4422152419557746,-5.365204237299878,-6.506469659140365
2022-01-06,EKC,10.42259126639995,142884120.0,252.14999389648438,,203.46154433030347,4.996877078902839,4.9970281215586,9.33968625048427,1.8837993713971768,1.9234607261211067,-0.6147086379090227,4.6620267112294815,7.6605659167625,-1.1103939110309318,-0.48308471044255796,-0.5276349486651302
2022-01-06,FINOPB,10.75898639054178,62699640.0,415.8999938964844,,,6.983383448603475,2.0317413635582815,-0.2284158940597525,-1.4546736912130265,-1.8033181317782643,-8.0427944650989,1.6967399532291636,-1.9075362277815229,-4.448866973641135,-4.2098635683419285,-7.955720775855008
2022-01-06,IDBI,11.388286711001005,491395216.0,51.349998474121094,21.58306228712288,57.23472966583927,7.17299072095039,-2.1421587279607412,-0.8763329340096715,2.044796656200454,-1.5579342956820619,-2.239528228537735,-2.477160138289859,-2.555453267731442,-0.9493966262276547,-3.9644797322457266,-2.1524545392938426
2022-01-06,INDIACEM,10.753258606289794,472787040.0,208.0500030517578,11.700351429616894,12.263593601805667,4.187257764243335,15.284788553378071,17.30353255079937,17.832247200446805,14.780100720474465,8.819990663572131,14.949787143048953,15.624412217077602,14.838053918018696,12.3735552839108,8.907064352816024
2022-01-06,LAXMIMACH,10.464306487755493,75323636.0,9493.7998046875,22.853847763059342,101.3502002642185,6.363582949552149,0.17116434235295852,1.3140154897558043,2.073464682079207,12.91632460371186,14.12711688580468,-0.1638370679761595,-0.3651048439659661,-0.9207286003489017,10.509779167148196,14.214190575048573
2022-01-06,MANINFRA,10.000001503328981,90031228.0,111.6500015258789,50.193376362490596,169.45668738852092,3.6965899353966547,5.150022321018266,13.121362584561403,5.597850348932898,8.284818516420689,4.88132277094413,4.815020910689148,11.442242250839634,2.6036570665047893,5.878273079857024,4.968396460188022
2022-01-06,NEOGEN,11.827495842385005,91613728.0,1838.5,66.84442352739181,136.80010882041523,14.38803184159132,1.512104913142509,-0.9600230848007874,-2.37421944052556,-7.954854500951858,-6.50258628382513,1.1771035028133912,-2.6391434185225577,-5.368412722953669,-10.361399937515522,-6.415512594581237
2022-01-06,PNCINFRA,10.592979234927613,92343336.0,288.1499938964844,-2.0631672427645964,65.22355248967398,7.19573998490981,0.6767351200194005,5.309740980262978,4.702418392351104,3.487773216527379,2.2384217746499013,0.3417337096902825,3.6306206465412076,1.7082251099229957,1.0812277799637142,2.3254954638937937
2022-01-06,TRIVENI,10.215055270383754,156393552.0,246.0,40.79609921909826,196.4961563783183,11.309394063701216,1.5853633725546157,-1.097559735057796,3.577237012909684,9.308940608326989,15.894311424193353,1.2503619622254978,-2.7766800687795663,0.5830437304815757,6.902395171763324,15.981385113437245
2022-01-07,ASAHIINDIA,10.326591558935982,70638536.0,532.0499877929688,42.80393810813716,65.5451593728116,9.621918430447685,3.8060333548733505,6.202424726460287,8.31688770138992,8.194725612522591,5.83591551646665,2.5272007781636825,4.191036338885526,5.0834888196740735,8.21652966918154,7.215729742469924
2022-01-07,BAJAJHIND,11.221127430657795,63242198.0,16.850000381469727,,143.08942402336578,4.966887291740596,2.0771535522018603,-5.637986596037036,0.2967313704961727,-2.6706276127704265,-0.2967426900723824,0.7983209754921925,-7.649374983611797,-2.936667511219673,-2.6488235561114784,1.0830715359308918
2022-01-07,BEML,11.234859614680982,510097648.0,913.8499755859375,27.39197231166781,105.32062368799755,6.352235475689327,1.3295425659197724,3.602894316106342,3.983150997046714,-1.2419955013578843,-0.2927162952817919,0.05070998921010461,1.5915059285315811,0.7497521153308679,-1.220191444698936,1.0870979307214823
2022-01-07,CAMLINFINE,10.645652582371067,84544672.0,95.96666717529297,-13.815812730865161,9.7991943359375,7.098207566451498,5.592221611040316,16.915599843320493,16.672455625424988,7.016329315724401,4.654386442054537,4.313389034330648,14.904211455745731,13.439056743709141,7.038133372383349,6.034200668057811
2022-01-07,CHOLAFIN,10.463095429940106,994614816.0,574.8499755859375,3.6789437212583653,40.415696369428346,4.019780733948752,-2.383222015085029,4.1054253498121085,1.9744345660839269,13.79491209811663,13.090371957187363,-3.662054591794697,2.0940369622373476,-1.258964315631919,13.816716154775579,14.470186183190638
2022-01-07,DEEPAKFERT,11.557043702810411,82360928.0,415.54998779296875,,131.50254187930875,8.2281862809354,5.14980749433307,17.061731800455647,30.48971626252448,23.282397507421383,49.39237300670014,3.8709749176234016,15.050343412880885,27.256317380808635,23.30420156408033,50.772187232703416
2022-01-07,EKC,10.427528675703869,142884120.0,264.75,,203.38827568831883,4.9970281215586,4.985840304827671,-1.0575969000826246,-2.738432483474973,-6.4966938425844,-0.6987747322060867,3.707007728118003,-3.0689852876573855,-5.971831365190819,-6.474889785925452,0.6810394937971875
2022-01-07,FEDERALBNK,10.06023912544709,1116217728.0,91.3499984741211,6.738485820074769,33.431299015073805,5.060237287038771,4.597706237320365,7.827040662627338,8.921731430775836,2.7914647995097797,8.921731430775836,3.3188736606106968,5.815652275052577,5.688332549059989,2.813268856168728,10.30154565677911
2022-01-07,GOKEX,10.969036340320226,64342404.0,360.1499938964844,91.20935731022712,186.81433032025913,8.462583085844244,-1.5132533060710163,-0.9440494111077502,9.4127431545169,13.411084028625432,12.883519278864908,-2.7920858827806843,-2.955437798682511,6.179344272801053,13.43288808528438,14.263333504868182
2022-01-07,GRASIM,10.812145132628292,1542320896.0,1797.6500244140625,15.32634772141257,84.56716894575274,4.4811236754461525,2.291878319602514,4.247210221623843,3.3182223238088504,-0.3087391178899779,-4.745086511259511,1.013045742892846,2.235821834049082,0.08482344209300452,-0.2869350612310296,-3.3652722852562365
2022-01-07,LAXMIMACH,10.89338360471299,75323636.0,9510.0498046875,22.86907911090108,97.97206932970425,6.363582949552149,0.9074590192468035,0.5373324744557317,6.256015557555217,15.022009508649937,17.46731536365056,-0.37137355746286427,-1.4740559131190292,3.022616675839371,15.043813565308886,18.847129589653832
2022-01-07,MAHSEAMLES,10.541288715624098,59948360.0,281.82501220703125,54.063248853675795,58.029706893813525,6.137965688790481,-0.9403084535718143,1.0467423265065001,0.6120732764025583,-5.313583058594828,-0.04435376371355604,-2.219141030281482,-0.9646460610682608,-2.6213256053132876,-5.29177900193588,1.3354604622897182
2022-01-07,ONGC,10.287928218538433,1428600320.0,157.0500030517578,22.651955523403355,58.100870094818966,4.144562250343498,0.827763786371527,5.030241160760007,2.5469595175249715,4.202477374388502,9.5829371278636,-0.45106879033814073,3.0188527731852464,-0.6864393641908744,4.224281431047451,10.962751353866874
2022-01-07,PIDILITIND,10.583478040280813,971727328.0,1361.7249755859375,23.392057334922754,27.781225299685097,5.06275399551519,-0.5250711077679937,0.9326459799066766,-0.8408416807474839,-0.8390039811744243,-10.572984866050971,-1.8039036844776615,-1.0787424076680843,-4.07424056246333,-0.817199924515476,-9.193170640047697
2022-01-07,PNCINFRA,10.157584727560366,92343336.0,290.1000061035156,-1.480925264547639,74.41793483864762,7.19573998490981,2.1716606895626045,4.463971532917599,4.636325889856696,2.895551092641835,3.2747327818428706,0.8928281128529367,2.452583145342838,1.4029270081408503,2.917355149300783,4.654547007846145
2022-01-07,RAJESHEXPO,11.471960700461281,283894336.0,822.0499877929688,35.74920101462791,57.89093801870604,15.607834250550457,-0.2797868532476655,4.245486884290539,3.4426115459168516,2.712728924531649,-2.664067113205981,-1.5586194299573333,2.234098496715778,0.2092126642010057,2.734532981190597,-1.284252887202707
2022-01-07,RENUKA,10.981694911295282,209729704.0,33.349998474121094,,165.27197714565352,4.93421058823198,1.3493276867423187,-3.598191913481974,-0.8995479783704963,0.29985695170557936,7.646186412082034,0.07049511003265096,-5.609580301056734,-4.132946860086342,0.32166100836452766,9.026000638085309
2022-01-07,ROLEXRINGS,10.373002310252666,63711562.0,128.26998901367188,,,6.492314041975411,5.192187956131011,2.245267895443215,4.716616176768329,2.5298282169734065,0.6626695067581512,3.9133553794213434,0.2338795078684539,1.4832172950524831,2.5516322736323547,2.0424837327614256
2022-01-07,VARROC,11.614263696295236,111520992.0,370.95001220703125,10.294777082775685,-18.80619104415773,7.251902891025286,-0.7143885501703418,13.600210278816881,20.339662813474636,13.58673466449587,13.276721493275767,-1.9932211268800095,11.58882189124212,17.10626393175879,13.608538721154819,14.656535719279042
2022-01-07,VTL,10.59135311579027,542986880.0,512.7899780273438,50.49964109763783,84.4660663114522,7.410279911643292,2.24458555331033,1.195434033549292,4.914294991484303,5.992714916567188,-2.2523817328490847,0.9657529766006621,-0.815954354025469,1.6808961097684567,6.014518973226136,-0.8725675068458105
2022-01-10,ARVIND,11.239674465715389,110130340.0,134.60000610351562,38.096612527630015,143.55510445371075,3.6831634823638604,-1.337297897574763,0.6686432805896203,13.744427311372021,-5.237743485937085,4.123319124295177,-1.3736589601615508,-0.6453559777102342,11.166464023281767,0.5514270060268469,7.899165329857681
2022-01-10,DHAMPURSUG,10.65734375946148,86608688.0,226.6999969482422,12.7655906414601,74.4125382889028,12.577299761711135,-1.6468117308387265,3.6318206939471187,11.233645852453101,4.484630185708283,18.644322199128748,-1.6831727934255143,2.3178214356472644,8.655682564362847,10.273800677672215,22.42016840469125
2022-01-10,EKC,10.429088429503208,142884120.0,277.95001220703125,,226.57275849105045,4.9970281215586,-0.8094980756194747,-7.5733108062854715,-7.177553995634101,-15.3804689265301,-10.127723662161914,-0.8458591382062626,-8.887310064585327,-9.755517283724355,-9.591298434566166,-6.351877456599411
2022-01-10,FLUOROCHEM,10.649498482427688,376609024.0,2741.949951171875,77.16734794642066,313.45992686310086,5.010290455975297,0.6163550314677302,1.7013493067018715,3.0817484456230115,-2.8465161734541278,6.167147492388714,0.5799939688809423,0.3873500484020169,0.5037851575327577,2.9426543185098044,9.942993697951216
2022-01-10,GRASIM,10.66742914084935,1682581376.0,1838.8499755859375,17.807900628224573,81.36761149175943,4.4811236754461525,0.4377762696796461,0.9788726779771384,4.34238663545643,-8.056667285587316,-6.582914776353121,0.4014152070928583,-0.33512658032271614,1.7644233473661761,-2.2674967936233843,-2.807068570790618
2022-01-10,HSCL,11.648349971561633,107601680.0,50.79999923706055,3.220561006291245,2.312773572181559,7.7412462206990496,-0.7873970810807207,4.822836219950344,11.318897807788076,9.153546448257721,25.88583016411834,-0.8237581436675085,3.5088369616504895,8.740934519697822,14.942716940221654,29.66167636968084
2022-01-10,INDIAGLYCO,10.24335527753497,68956504.0,492.6499938964844,41.73633676308759,159.88460963169277,11.33985740821679,-0.9185007515569277,2.8367007564506386,4.029230965074682,-8.74352628095314,-10.595754051794703,-0.9548618141437155,1.522701498150784,1.4512676769844277,-2.9543557889892087,-6.8199078462322
2022-01-10,INOXWIND,10.50129805216342,107796624.0,31.962499618530273,23.823865332243987,107.20242641364761,8.255715602008662,3.050450975694252,-0.9777082635265111,-1.09503444864123,-8.68204818662388,1.7207701242812679,3.014089913107464,-2.291707521826366,-3.672997736731484,-2.8928776946599486,5.496616329843771
2022-01-10,IRB,11.521985592675454,249778696.0,15.456250190734863,44.90991685857368,89.9403216157197,4.9437765571897385,-1.1120096910894328,1.73878002373411,-1.435504653436992,-10.634857552449539,16.37686382589112,-1.1483707536762207,0.42478076543425547,-4.013467941527246,-4.845687060485607,20.152710031453623
2022-01-10,JISLJALEQS,11.595865271021765,101394904.0,48.599998474121094,49.65703138358495,123.71135247046388,9.943506273172664,-4.012339525649445,-7.71604962497443,-1.2345648003272758,-17.283946450439778,-13.065840891954739,-4.048700588236232,-9.030048883274285,-3.8125280884175297,-11.494775958475845,-9.289994686392236
2022-01-10,NEOGEN,11.621914503517194,98586536.0,1862.300048828125,67.40987056119624,132.5496767377484,14.38803184159132,-2.225746236127224,-3.6218692731405544,-4.561567471130301,-13.92633253805955,-14.605594848754865,-2.262107298714012,-4.935868531440409,-7.1395307592205555,-8.137162046095618,-10.829748643192362
2022-01-10,NEWGEN,11.344434906670141,76150584.0,434.8000183105469,,127.20454541076838,6.725582922081363,-1.2572848607340759,-3.840849011902203,-1.3646157680557436,-15.256058121525228,-13.837783918570567,-1.2936459233208637,-5.1548482702020575,-3.9425790561459975,-9.466887629561295,-10.061937713008064
2022-01-10,NOCIL,10.744333935915584,162572808.0,256.6499938964844,6.863694765230721,50.00000951296113,6.127291024052717,-1.2468330505914005,0.506533544306742,-0.1948178499476816,-12.409893474446266,-13.189164874237013,-1.2831941131781883,-0.8074657139931125,-2.7727811380379355,-6.6207229824823335,-9.41331866867451
2022-01-10,ONGC,10.695562897836508,1428600320.0,158.35000610351562,23.436585163521826,52.19185940823596,4.144562250343498,1.6419265832089192,3.536463927298983,4.73634336022517,4.641610711351518,5.4310012713890465,1.6055655206221313,2.2224646689991285,2.1583800721349164,10.430781203315451,9.20684747695155
