Date,Close
2011-09-02,4070.89453125
2011-09-05,4063.14453125
2011-09-06,4093.194580078125
2011-09-07,4146.39453125
2011-09-08,4163.8447265625
2011-09-09,4098.0947265625
2011-09-12,4010.74462890625
2011-09-13,4007.0947265625
2011-09-14,4051.544677734375
2011-09-15,4096.99462890625
2011-09-16,4105.0947265625
2011-09-19,4072.044677734375
2011-09-20,4142.79443359375
2011-09-21,4150.54443359375
2011-09-22,3994.144775390625
2011-09-23,3952.094970703125
2011-09-26,3914.794921875
2011-09-27,4010.044677734375
2011-09-28,3987.44482421875
2011-09-29,4024.74462890625
2011-09-30,3978.344970703125
2011-10-03,3903.19482421875
2011-10-04,3843.69482421875
2011-10-05,3821.844970703125
2011-10-07,3913.94482421875
2011-10-10,3977.894775390625
2011-10-11,3981.844970703125
2011-10-12,4068.5947265625
2011-10-13,4058.294677734375
2011-10-14,4090.694580078125
2011-10-17,4083.794677734375
2011-10-18,4023.14453125
2011-10-19,4093.49462890625
2011-10-20,4057.3447265625
2011-10-21,4024.64453125
2011-10-24,4046.64453125
2011-10-25,4101.39453125
2011-10-28,4229.74462890625
2011-10-31,4215.89453125
2011-11-01,4170.74462890625
2011-11-02,4171.39453125
2011-11-03,4179.64453125
2011-11-04,4201.0947265625
2011-11-08,4203.04443359375
2011-11-09,4147.14453125
2011-11-11,4100.89453125
2011-11-14,4074.544677734375
2011-11-15,3996.94482421875
2011-11-16,3965.44482421875
2011-11-17,3894.744873046875
2011-11-18,3869.044921875
2011-11-21,3778.59521484375
2011-11-22,3800.59521484375
2011-11-23,3720.14501953125
2011-11-24,3762.84521484375
2011-11-25,3742.195068359375
2011-11-28,3839.544921875
2011-11-29,3803.9951171875
2011-11-30,3811.2451171875
2011-12-01,3878.594970703125
2011-12-02,3962.094970703125
2011-12-05,3957.744873046875
2011-12-07,3970.594970703125
2011-12-08,3883.744873046875
2011-12-09,3830.844970703125
2011-12-12,3751.045166015625
2011-12-13,3767.09521484375
2011-12-14,3736.59521484375
2011-12-15,3720.195068359375
2011-12-16,3647.945068359375
2011-12-19,3603.79541015625
2011-12-20,3543.995361328125
2011-12-21,3640.89501953125
2011-12-22,3674.4951171875
2011-12-23,3660.545166015625
2011-12-26,3703.795166015625
2011-12-27,3680.195068359375
2011-12-28,3644.09521484375
2011-12-29,3607.595458984375
2011-12-30,3597.745361328125
2012-01-02,3602.495361328125
2012-01-03,3700.795166015625
2012-01-04,3695.045166015625
2012-01-05,3696.14501953125
2012-01-06,3694.795166015625
2012-01-09,3701.295166015625
2012-01-10,3785.34521484375
2012-01-11,3805.4951171875
2012-01-12,3797.39501953125
2012-01-13,3827.19482421875
2012-01-16,3833.144775390625
2012-01-17,3899.994873046875
2012-01-18,3881.794921875
2012-01-19,3931.94482421875
2012-01-20,3952.69482421875
2012-01-23,3952.69482421875
2012-01-24,4016.89453125
2012-01-25,4051.794677734375
2012-01-27,4085.3447265625
2012-01-30,3995.794921875
2012-01-31,4082.8447265625
2012-02-01,4117.54443359375
2012-02-02,4146.54443359375
2012-02-03,4188.44482421875
2012-02-06,4227.0947265625
2012-02-07,4199.04443359375
2012-02-08,4232.74462890625
2012-02-09,4272.39453125
2012-02-10,4258.39453125
2012-02-13,4264.79443359375
2012-02-14,4289.494140625
2012-02-15,4381.4443359375
2012-02-16,4385.89404296875
2012-02-17,4414.0439453125
2012-02-21,4447.494140625
2012-02-22,4340.84423828125
2012-02-23,4322.89404296875
2012-02-24,4284.5439453125
2012-02-27,4165.04443359375
2012-02-28,4258.49462890625
2012-02-29,4275.54443359375
2012-03-01,4243.74462890625
2012-03-02,4254.49462890625
2012-03-05,4195.44482421875
2012-03-06,4151.39453125
2012-03-07,4146.94482421875
2012-03-09,4238.8447265625
2012-03-12,4265.24462890625
2012-03-13,4317.64404296875
2012-03-14,4343.0439453125
2012-03-15,4275.74462890625
2012-03-16,4226.04443359375
2012-03-19,4176.99462890625
2012-03-20,4197.04443359375
2012-03-21,4270.89453125
2012-03-22,4165.29443359375
2012-03-23,4202.24462890625
2012-03-26,4131.24462890625
2012-03-27,4168.54443359375
2012-03-28,4129.14453125
2012-03-29,4124.44482421875
2012-03-30,4221.79443359375
2012-04-02,4246.94482421875
2012-04-03,4283.09423828125
2012-04-04,4262.19482421875
2012-04-09,4193.89453125
2012-04-10,4196.69482421875
2012-04-11,4179.39453125
2012-04-12,4216.54443359375
2012-04-13,4169.54443359375
2012-04-16,4186.69482421875
2012-04-17,4232.0947265625
2012-04-18,4241.99462890625
2012-04-19,4259.89453125
2012-04-20,4226.3447265625
2012-04-23,4154.8447265625
2012-04-24,4163.99462890625
2012-04-25,4146.29443359375
2012-04-26,4133.14453125
2012-04-27,4131.14453125
2012-04-30,4178.3447265625
2012-05-02,4171.29443359375
2012-05-03,4128.64453125
2012-05-04,4050.8447265625
2012-05-07,4074.944580078125
2012-05-08,3992.544921875
2012-05-09,3963.69482421875
2012-05-10,3959.594970703125
2012-05-11,3928.244873046875
2012-05-14,3906.894775390625
2012-05-15,3932.894775390625
2012-05-16,3871.394775390625
2012-05-17,3879.144775390625
2012-05-18,3889.044921875
2012-05-21,3904.44482421875
2012-05-22,3869.794921875
2012-05-23,3848.794921875
2012-05-24,3904.844970703125
2012-05-25,3910.594970703125
2012-05-28,3961.044921875
2012-05-29,3961.094970703125
2012-05-30,3923.844970703125
2012-05-31,3913.044921875
2012-06-01,3851.94482421875
2012-06-04,3850.794921875
2012-06-05,3862.544921875
2012-06-06,3958.994873046875
2012-06-07,3996.494873046875
2012-06-08,4010.944580078125
2012-06-11,3998.044921875
2012-06-12,4040.89453125
2012-06-13,4043.74462890625
2012-06-14,3992.244873046875
2012-06-15,4047.444580078125
2012-06-18,3991.344970703125
2012-06-19,4016.444580078125
2012-06-20,4037.794677734375
2012-06-21,4074.194580078125
2012-06-22,4063.74462890625
2012-06-25,4044.74462890625
2012-06-26,4053.194580078125
2012-06-27,4069.8447265625
2012-06-28,4075.044677734375
2012-06-29,4170.64453125
2012-07-02,4180.89453125
2012-07-03,4196.69482421875
2012-07-04,4213.04443359375
2012-07-05,4236.94482421875
2012-07-06,4224.14453125
2012-07-09,4184.14453125
2012-07-10,4235.79443359375
2012-07-11,4210.64453125
2012-07-12,4164.5947265625
2012-07-13,4156.74462890625
2012-07-16,4134.74462890625
2012-07-17,4123.04443359375
2012-07-18,4139.74462890625
2012-07-19,4157.29443359375
2012-07-20,4134.74462890625
2012-07-23,4069.044677734375
2012-07-24,4079.294677734375
2012-07-25,4062.39453125
2012-07-26,4003.5947265625
2012-07-27,4028.24462890625
2012-07-30,4104.0947265625
2012-07-31,4126.44482421875
2012-08-01,4141.8447265625
2012-08-02,4138.89453125
2012-08-03,4129.04443359375
2012-08-06,4172.44482421875
2012-08-07,4206.14453125
2012-08-08,4201.5947265625
2012-08-09,4190.14453125
2012-08-10,4186.94482421875
2012-08-13,4213.24462890625
2012-08-14,4234.49462890625
2012-08-16,4222.64453125
2012-08-17,4223.69482421875
2012-08-21,4257.94482421875
2012-08-22,4249.64453125
2012-08-23,4248.04443359375
2012-08-24,4225.99462890625
2012-08-27,4194.94482421875
2012-08-28,4176.3447265625
2012-08-29,4143.5947265625
2012-08-30,4162.94482421875
2012-08-31,4129.89453125
2012-09-03,4128.0947265625
2012-09-04,4148.29443359375
2012-09-05,4115.3447265625
2012-09-06,4125.94482421875
2012-09-07,4195.74462890625
2012-09-10,4217.8447265625
2012-09-11,4234.5947265625
2012-09-12,4260.24462890625
2012-09-13,4259.99462890625
2012-09-14,4348.7939453125
2012-09-17,4383.09423828125
2012-09-18,4390.84423828125
2012-09-20,4358.9443359375
2012-09-21,4456.14404296875
2012-09-24,4450.9443359375
2012-09-25,4460.39404296875
2012-09-26,4457.994140625
2012-09-27,4458.14404296875
2012-09-28,4504.34423828125
2012-10-01,4522.9443359375
2012-10-03,4539.59423828125
2012-10-04,4579.39404296875
2012-10-05,4547.89404296875
2012-10-08,4499.84423828125
2012-10-09,4523.244140625
2012-10-10,4477.2939453125
2012-10-11,4523.59423828125
2012-10-12,4506.14404296875
2012-10-15,4511.84423828125
2012-10-16,4480.4443359375
2012-10-17,4488.494140625
2012-10-18,4535.1943359375
2012-10-19,4509.4443359375
2012-10-22,4528.4443359375
2012-10-23,4509.994140625
2012-10-25,4518.39404296875
2012-10-29,4474.994140625
2012-10-30,4424.09423828125
2012-10-31,4448.84423828125
2012-11-01,4473.84423828125
2012-11-02,4510.244140625
2012-11-05,4511.2939453125
2012-11-06,4528.2939453125
2012-11-07,4559.09423828125
2012-11-08,4548.9443359375
2012-11-09,4508.7939453125
2012-11-12,4519.244140625
2012-11-15,4496.994140625
2012-11-16,4451.09423828125
2012-11-19,4437.244140625
2012-11-20,4428.39404296875
2012-11-21,4458.4443359375
2012-11-22,4471.7939453125
2012-11-23,4474.14404296875
2012-11-26,4493.59423828125
2012-11-27,4562.39404296875
2012-11-29,4631.89404296875
2012-11-30,4675.24365234375
2012-12-03,4685.04345703125
2012-12-04,4701.44384765625
2012-12-05,4712.09375
2012-12-06,4740.19384765625
2012-12-07,4724.24365234375
2012-12-10,4731.8935546875
2012-12-11,4716.24365234375
2012-12-12,4709.84375
2012-12-13,4674.04345703125
2012-12-14,4698.79345703125
2012-12-17,4693.94384765625
2012-12-18,4727.84375
2012-12-19,4755.29345703125
2012-12-20,4746.3935546875
2012-12-21,4686.8935546875
2012-12-24,4694.99365234375
2012-12-26,4731.59375
2012-12-27,4706.34375
2012-12-28,4738.29345703125
2012-12-31,4743.44384765625
2013-01-01,4786.19384765625
2013-01-02,4818.8935546875
2013-01-03,4835.69384765625
2013-01-04,4843.99365234375
2013-01-07,4831.44384765625
2013-01-08,4837.94384765625
2013-01-09,4815.74365234375
2013-01-10,4809.19384765625
2013-01-11,4778.1435546875
2013-01-14,4836.69384765625
2013-01-15,4858.8935546875
2013-01-16,4807.54345703125
2013-01-17,4831.34375
2013-01-18,4844.04345703125
2013-01-21,4855.99365234375
2013-01-22,4822.34375
2013-01-23,4814.79345703125
2013-01-24,4763.84375
2013-01-25,4816.44384765625
2013-01-28,4818.29345703125
2013-01-29,4794.79345703125
2013-01-30,4797.1435546875
2013-01-31,4795.29345703125
2013-02-01,4775.8935546875
2013-02-04,4759.24365234375
2013-02-05,4733.59375
2013-02-06,4738.09375
2013-02-07,4713.24365234375
2013-02-08,4682.54345703125
2013-02-11,4677.84375
2013-02-12,4690.29345703125
2013-02-13,4688.44384765625
2013-02-14,4650.34423828125
2013-02-15,4647.244140625
2013-02-18,4659.59375
2013-02-19,4697.09375
2013-02-20,4698.34375
2013-02-21,4621.744140625
2013-02-22,4621.7939453125
2013-02-25,4611.64404296875
2013-02-26,4537.09423828125
2013-02-27,4568.1943359375
2013-02-28,4477.494140625
2013-03-01,4499.744140625
2013-03-04,4470.14404296875
2013-03-05,4538.994140625
2013-03-06,4570.4443359375
2013-03-07,4601.5439453125
2013-03-08,4660.6435546875
2013-03-11,4661.24365234375
2013-03-12,4636.89404296875
2013-03-13,4584.994140625
2013-03-14,4625.744140625
2013-03-15,4598.1943359375
2013-03-18,4572.64404296875
2013-03-19,4500.84423828125
2013-03-20,4446.0439453125
2013-03-21,4413.494140625
2013-03-22,4404.494140625
2013-03-25,4390.2939453125
2013-03-26,4394.59423828125
2013-03-28,4438.34423828125
2013-04-01,4465.59423828125
2013-04-02,4508.7939453125
2013-04-03,4457.1943359375
2013-04-04,4378.64404296875
2013-04-05,4366.64404296875
2013-04-08,4361.14404296875
2013-04-09,4323.39404296875
2013-04-10,4366.4443359375
2013-04-11,4388.0439453125
2013-04-12,4352.744140625
2013-04-15,4376.0439453125
2013-04-16,4457.5439453125
2013-04-17,4461.744140625
2013-04-18,4526.7939453125
2013-04-22,4574.39404296875
2013-04-23,4572.39404296875
2013-04-25,4624.2939453125
2013-04-26,4591.64404296875
2013-04-29,4620.89404296875
2013-04-30,4641.744140625
2013-05-02,4695.04345703125
2013-05-03,4659.09375
2013-05-06,4685.59375
2013-05-07,4737.54345703125
2013-05-08,4754.44384765625
2013-05-09,4737.69384765625
2013-05-10,4769.19384765625
2013-05-13,4689.74365234375
2013-05-14,4702.49365234375
2013-05-15,4810.94384765625
2013-05-16,4830.24365234375
2013-05-17,4847.09375
2013-05-20,4821.94384765625
2013-05-21,4788.19384765625
2013-05-22,4766.84375
2013-05-23,4668.19384765625
2013-05-24,4685.59375
2013-05-27,4756.3935546875
2013-05-28,4777.04345703125
2013-05-29,4766.6435546875
2013-05-30,4773.99365234375
2013-05-31,4681.44384765625
2013-06-03,4659.29345703125
2013-06-04,4652.5439453125
2013-06-05,4656.49365234375
2013-06-06,4653.39404296875
2013-06-07,4621.09423828125
2013-06-10,4604.39404296875
2013-06-11,4529.84423828125
2013-06-12,4502.1943359375
2013-06-13,4447.39404296875
2013-06-14,4525.9443359375
2013-06-17,4557.494140625
2013-06-18,4540.6943359375
2013-06-19,4552.6943359375
2013-06-20,4429.64404296875
2013-06-21,4420.14404296875
2013-06-24,4345.59423828125
2013-06-25,4350.09423828125
2013-06-26,4335.494140625
2013-06-27,4393.89404296875
2013-06-28,4510.89404296875
2013-07-01,4572.0439453125
2013-07-02,4542.7939453125
2013-07-03,4473.34423828125
2013-07-04,4517.6943359375
2013-07-05,4535.7939453125
2013-07-08,4501.244140625
2013-07-09,4539.9443359375
2013-07-10,4511.39404296875
2013-07-11,4586.4443359375
2013-07-12,4630.9443359375
2013-07-15,4655.69384765625
2013-07-16,4596.494140625
2013-07-17,4597.6943359375
2013-07-18,4647.5439453125
2013-07-19,4632.744140625
2013-07-22,4631.09423828125
2013-07-23,4660.74365234375
2013-07-24,4588.244140625
2013-07-25,4531.7939453125
2013-07-26,4507.244140625
2013-07-29,4459.89404296875
2013-07-30,4390.34423828125
2013-07-31,4379.64404296875
2013-08-01,4353.994140625
2013-08-02,4314.9443359375
2013-08-05,4323.34423828125
2013-08-06,4214.14453125
2013-08-07,4213.8447265625
2013-08-08,4250.3447265625
2013-08-12,4293.1943359375
2013-08-13,4360.64404296875
2013-08-14,4392.0439453125
2013-08-16,4224.29443359375
2013-08-19,4151.94482421875
2013-08-20,4138.39453125
2013-08-21,4069.444580078125
2013-08-22,4136.0947265625
2013-08-23,4183.64453125
2013-08-26,4194.49462890625
2013-08-27,4060.694580078125
2013-08-28,4047.694580078125
2013-08-29,4132.79443359375
2013-08-30,4175.8447265625
2013-09-02,4235.24462890625
2013-09-03,4092.89453125
2013-09-04,4164.49462890625
2013-09-05,4264.04443359375
2013-09-06,4319.39404296875
2013-09-10,4463.5439453125
2013-09-11,4489.4443359375
2013-09-12,4445.9443359375
2013-09-13,4450.4443359375
2013-09-16,4440.89404296875
2013-09-17,4444.494140625
2013-09-18,4478.34423828125
2013-09-19,4627.84423828125
2013-09-20,4560.09423828125
2013-09-23,4481.994140625
2013-09-24,4484.09423828125
2013-09-25,4477.0439453125
2013-09-26,4482.2939453125
2013-09-27,4455.9443359375
2013-09-30,4392.0439453125
2013-10-01,4422.89404296875
2013-10-03,4512.64404296875
2013-10-04,4516.14404296875
2013-10-07,4522.7939453125
2013-10-08,4536.4443359375
2013-10-09,4592.4443359375
2013-10-10,4607.494140625
2013-10-11,4651.7939453125
2013-10-14,4665.94384765625
2013-10-15,4639.494140625
2013-10-17,4612.0439453125
2013-10-18,4706.8935546875
2013-10-21,4730.99365234375
2013-10-22,4738.34375
2013-10-23,4723.49365234375
2013-10-24,4712.99365234375
2013-10-25,4693.3935546875
2013-10-28,4656.84375
2013-10-29,4741.09375
2013-10-30,4764.29345703125
2013-10-31,4804.84375
2013-11-01,4822.99365234375
2013-11-05,4808.19384765625
2013-11-06,4784.6435546875
2013-11-07,4751.99365234375
2013-11-08,4725.8935546875
2013-11-11,4680.49365234375
2013-11-12,4637.34423828125
2013-11-13,4614.64404296875
2013-11-14,4670.09375
2013-11-18,4760.6435546875
2013-11-19,4771.74365234375
2013-11-20,4720.04345703125
2013-11-21,4631.84423828125
2013-11-22,4632.4443359375
2013-11-25,4715.99365234375
2013-11-26,4679.1435546875
2013-11-27,4679.84375
2013-11-28,4708.79345703125
2013-11-29,4770.09375
2013-12-02,4804.3935546875
2013-12-03,4795.8935546875
2013-12-04,4764.54345703125
2013-12-05,4814.99365234375
2013-12-06,4830.79345703125
2013-12-09,4898.1435546875
2013-12-10,4873.79345703125
2013-12-11,4855.59375
2013-12-12,4810.54345703125
2013-12-13,4756.04345703125
2013-12-16,4755.99365234375
2013-12-17,4748.49365234375
2013-12-18,4809.6435546875
2013-12-19,4780.59375
2013-12-20,4861.6435546875
2013-12-23,4878.84375
2013-12-24,4876.09375
2013-12-26,4887.84375
2013-12-27,4914.69384765625
2013-12-30,4899.94384765625
2013-12-31,4914.84375
2014-01-01,4921.24365234375
2014-01-02,4848.94384765625
2014-01-03,4850.6435546875
2014-01-06,4845.04345703125
2014-01-07,4820.24365234375
2014-01-08,4833.54345703125
2014-01-09,4820.1435546875
2014-01-10,4813.94384765625
2014-01-13,4869.94384765625
2014-01-14,4850.74365234375
2014-01-15,4899.69384765625
2014-01-16,4891.3935546875
2014-01-17,4841.29345703125
2014-01-20,4878.24365234375
2014-01-21,4886.69384765625
2014-01-22,4903.94384765625
2014-01-23,4903.49365234375
2014-01-24,4836.69384765625
2014-01-27,4725.59375
2014-01-28,4720.59375
2014-01-29,4720.59375
2014-01-30,4675.09375
2014-01-31,4709.1435546875
2014-02-03,4648.5439453125
2014-02-04,4652.494140625
2014-02-05,4671.84375
2014-02-06,4681.34375
2014-02-07,4701.69384765625
2014-02-10,4692.54345703125
2014-02-11,4699.59375
2014-02-12,4711.94384765625
2014-02-13,4649.994140625
2014-02-14,4677.79345703125
2014-02-17,4690.44384765625
2014-02-18,4731.49365234375
2014-02-19,4752.8935546875
2014-02-20,4716.34375
2014-02-21,4762.74365234375
2014-02-24,4783.1435546875
2014-02-25,4793.8935546875
2014-02-26,4816.3935546875
2014-02-28,4849.49365234375
2014-03-03,4816.29345703125
2014-03-04,4873.19384765625
2014-03-05,4900.84375
2014-03-06,4959.09375
2014-03-07,5033.84326171875
2014-03-10,5046.443359375
2014-03-11,5026.943359375
2014-03-12,5028.693359375
2014-03-13,5007.19384765625
2014-03-14,5011.54345703125
2014-03-18,5035.39306640625
2014-03-19,5044.193359375
2014-03-20,5014.79345703125
2014-03-21,5031.04296875
2014-03-24,5091.193359375
2014-03-25,5102.7431640625
2014-03-26,5114.693359375
2014-03-27,5146.193359375
2014-03-28,5202.14306640625
2014-03-31,5224.84326171875
2014-04-01,5232.84326171875
2014-04-02,5272.39306640625
2014-04-03,5254.34326171875
2014-04-04,5234.4931640625
2014-04-07,5234.193359375
2014-04-09,5315.2431640625
2014-04-10,5328.39306640625
2014-04-11,5317.693359375
2014-04-15,5278.14306640625
2014-04-16,5230.34326171875
2014-04-17,5310.7431640625
2014-04-21,5347.2431640625
2014-04-22,5346.59326171875
2014-04-23,5362.443359375
2014-04-25,5328.59326171875
2014-04-28,5321.4931640625
2014-04-29,5286.04296875
2014-04-30,5255.64306640625
2014-05-02,5260.943359375
2014-05-05,5260.29296875
2014-05-06,5273.09326171875
2014-05-07,5232.84326171875
2014-05-08,5236.59326171875
2014-05-09,5375.89306640625
2014-05-12,5479.69287109375
2014-05-13,5562.54248046875
2014-05-14,5583.5927734375
2014-05-15,5580.29248046875
2014-05-16,5655.99267578125
2014-05-19,5762.5927734375
2014-05-20,5790.9423828125
2014-05-21,5792.2919921875
2014-05-22,5841.2919921875
2014-05-23,5923.64208984375
2014-05-26,5883.7421875
2014-05-27,5844.1923828125
2014-05-28,5861.2421875
2014-05-29,5796.4423828125
2014-05-30,5802.84228515625
2014-06-02,5911.6923828125
2014-06-03,5956.84228515625
2014-06-04,5972.84228515625
2014-06-05,6037.64208984375
2014-06-06,6129.9423828125
2014-06-09,6196.69189453125
2014-06-10,6192.29150390625
2014-06-11,6152.54150390625
2014-06-12,6168.79150390625
2014-06-13,6057.4921875
2014-06-16,6056.6923828125
2014-06-17,6139.34228515625
2014-06-18,6084.84228515625
2014-06-19,6064.7421875
2014-06-20,6038.59228515625
2014-06-23,6037.9423828125
2014-06-24,6113.84228515625
2014-06-25,6115.14208984375
2014-06-26,6065.7919921875
2014-06-27,6082.09228515625
2014-06-30,6174.19189453125
2014-07-01,6199.8916015625
2014-07-02,6276.8916015625
2014-07-03,6267.19189453125
2014-07-04,6297.591796875
2014-07-07,6321.99169921875
2014-07-08,6152.29150390625
2014-07-09,6103.9921875
2014-07-10,6105.1923828125
2014-07-11,5991.6923828125
2014-07-14,5990.6923828125
2014-07-15,6067.34228515625
2014-07-16,6147.8916015625
2014-07-17,6179.44189453125
2014-07-18,6184.54150390625
2014-07-21,6200.29150390625
2014-07-22,6251.341796875
2014-07-23,6261.091796875
2014-07-24,6278.94189453125
2014-07-25,6230.44189453125
2014-07-28,6199.99169921875
2014-07-30,6232.591796875
2014-07-31,6194.44189453125
2014-08-01,6111.6923828125
2014-08-04,6175.69189453125
2014-08-05,6226.44189453125
2014-08-06,6173.69189453125
2014-08-07,6153.49169921875
2014-08-08,6072.64208984375
2014-08-11,6117.64208984375
2014-08-12,6186.1416015625
2014-08-13,6167.19189453125
2014-08-14,6215.6416015625
2014-08-18,6294.091796875
2014-08-19,6328.79150390625
2014-08-20,6321.6416015625
2014-08-21,6339.341796875
2014-08-22,6352.341796875
2014-08-25,6332.44189453125
2014-08-26,6328.44189453125
2014-08-27,6355.1416015625
2014-08-28,6360.74169921875
2014-09-01,6438.44189453125
2014-09-02,6484.341796875
2014-09-03,6517.69140625
2014-09-04,6501.94189453125
2014-09-05,6502.29150390625
2014-09-08,6577.9912109375
2014-09-09,6577.041015625
2014-09-10,6540.2412109375
2014-09-11,6554.7412109375
2014-09-12,6572.69140625
2014-09-15,6540.09130859375
2014-09-16,6411.24169921875
2014-09-17,6442.49169921875
2014-09-18,6559.9912109375
2014-09-19,6561.64111328125
2014-09-22,6576.59130859375
2014-09-23,6464.79150390625
2014-09-24,6437.24169921875
2014-09-25,6343.1416015625
2014-09-26,6396.54150390625
2014-09-29,6408.29150390625
2014-09-30,6415.69189453125
2014-10-01,6398.04150390625
2014-10-07,6324.841796875
2014-10-08,6316.6416015625
2014-10-09,6416.3916015625
2014-10-10,6330.341796875
2014-10-13,6352.3916015625
2014-10-14,6339.8916015625
2014-10-16,6225.29150390625
2014-10-17,6255.1416015625
2014-10-20,6334.79150390625
2014-10-21,6378.1416015625
2014-10-22,6436.54150390625
2014-10-27,6438.8916015625
2014-10-28,6465.1416015625
2014-10-29,6513.74169921875
2014-10-30,6570.291015625
2014-10-31,6685.7412109375
2014-11-03,6704.291015625
2014-11-05,6713.7412109375
2014-11-07,6720.94140625
2014-11-10,6727.7412109375
2014-11-11,6753.09130859375
2014-11-12,6777.59130859375
2014-11-13,6753.541015625
2014-11-14,6785.7412109375
